node_id_org,node_id_dest,distance,signal,highway,max_speed,lanes,width,bridge,tunnel,surface,service,foot,bicycle
1381355768,5384681762,19.798858,0,"unclassified",,,,,,,,,,
1381355734,1377319572,26.256795,1,"unclassified",,,,,,,,,,
1377319500,1377319470,55.726988,0,"unclassified",,,,,,,,,,
1377319470,1377319500,55.726988,1,"unclassified",,,,,,,,,,
3289965313,1381355750,26.025,1,"tertiary",,,,,,,,,,
1381355750,3289965313,26.025,0,"tertiary",,,,,,,,,,
1381355750,3289965312,37.656323,0,"tertiary",,,,,,,,,,
3289965312,1381355750,37.656323,1,"tertiary",,,,,,,,,,
1377319234,3289965295,27.62692,0,"unclassified",,,,,,,,,,
3289965295,1377319234,27.62692,0,"unclassified",,,,,,,,,,
3289965295,1377319210,26.83725,0,"unclassified",,,,,,,,,,
1377319210,3289965295,26.83725,0,"unclassified",,,,,,,,,,
1389149769,1377318920,21.708222999999997,0,"unclassified",,,,,,,,,,
3289965312,308020572,155.196249,0,"tertiary",,,,,,,,,,
3289965326,5384943733,4.883478,0,"tertiary",,,,,,,,,,
5384943733,5384943735,18.857737,0,"tertiary",,,,,,,,,,
5384943735,5384943744,23.691799,0,"tertiary",,,,,,,,,,
5384943744,5384943741,25.714926,0,"tertiary",,,,,,,,,,
5384943741,3292356506,4.585161,0,"tertiary",,,,,,,,,,
3292356506,3289965313,184.7982,0,"tertiary",,,,,,,,,,
308020572,3289965312,157.108684,0,"tertiary_link",,,,,,,,,,
3289965313,5384943839,213.760087,0,"tertiary",,,,,,,,,,
5384943839,3289965324,33.250401,0,"tertiary",,,,,,,,,,
3289965324,3289965326,16.623125,0,"tertiary",,,,,,,,,,
3289965268,1377319018,203.875743,0,"residential",,,,,,,,,,
1377319018,3289965268,203.875743,0,"residential",,,,,,,,,,
1389149963,1381382600,17.681556999999998,0,"unclassified",,,,,,,,,,
1381382600,1389149963,17.681556999999998,0,"unclassified",,,,,,,,,,
1389149917,1381382486,27.043695,0,"unclassified",,,,,,,,,,
1381382573,4527507626,166.735236,0,"residential",,,,,,,,,,
4527507626,1381382573,166.735236,0,"residential",,,,,,,,,,
4527520567,4527520572,31.403927,0,"residential",,,,,,,,,,
4527520572,4527520567,31.403927,0,"residential",,,,,,,,,,
4527520572,4527520573,2.007708,0,"residential",,,,,,,,,,
4527520573,4527520572,2.007708,0,"residential",,,,,,,,,,
4527520573,4527520570,74.037848,0,"residential",,,,,,,,,,
4527520570,4527520573,74.037848,0,"residential",,,,,,,,,,
4527520571,4527520572,68.743884,0,"residential",,,,,,,,,,
4527520572,4527520571,68.743884,0,"residential",,,,,,,,,,
4527520573,4527520575,25.521578,0,"residential",,,,,,,,,,
4527520575,4527520573,25.521578,0,"residential",,,,,,,,,,
4527520575,4527520574,54.214879,0,"residential",,,,,,,,,,
4527520574,4527520575,54.214879,0,"residential",,,,,,,,,,
4527520575,4527520577,33.089466,0,"residential",,,,,,,,,,
4527520577,4527520575,33.089466,0,"residential",,,,,,,,,,
4527520577,4527520576,34.071266,0,"residential",,,,,,,,,,
4527520576,4527520577,34.071266,0,"residential",,,,,,,,,,
4527520577,4527520579,49.745551000000006,0,"service",,,,,,,"alley",,,
4527520579,4527520577,49.745551000000006,0,"service",,,,,,,"alley",,,
1381355669,5384956146,74.492921,0,"residential",,,,,,,,,,
5384956146,1381355669,74.492921,0,"residential",,,,,,,,,,
5384956146,4544594959,29.75616,0,"residential",,,,,,,,,,
4544594959,5384956146,29.75616,0,"residential",,,,,,,,,,
4544594959,5384956136,36.549747,0,"residential",,,,,,,,,,
5384956136,4544594959,36.549747,0,"residential",,,,,,,,,,
5384956136,4544594960,36.407965000000004,0,"residential",,,,,,,,,,
4544594960,5384956136,36.407965000000004,0,"residential",,,,,,,,,,
4544594961,4544594962,115.235138,0,"residential",,,,,,,,,,
4544594962,4544594961,115.235138,0,"residential",,,,,,,,,,
4544594963,4544594966,101.933493,0,"service",,,,,,,"alley",,,
4544594966,4544594963,101.933493,0,"service",,,,,,,"alley",,,
4544597794,5384663747,26.402046,0,"residential",,,,,,,,,,
5384663747,4544597794,26.402046,0,"residential",,,,,,,,,,
5384663747,4544597796,27.494674,0,"residential",,,,,,,,,,
4544597796,5384663747,27.494674,0,"residential",,,,,,,,,,
4544597796,4544597795,60.578658,0,"residential",,,,,,,,,,
4544597795,4544597796,60.578658,0,"residential",,,,,,,,,,
4544597796,5384681737,48.099902,0,"residential",,,,,,,,,,
5384681737,4544597796,48.099902,0,"residential",,,,,,,,,,
5384681737,4544597797,10.145027,0,"residential",,,,,,,,,,
4544597797,5384681737,10.145027,0,"residential",,,,,,,,,,
4544597797,5384663748,28.054306,0,"residential",,,,,,,,,,
5384663748,4544597797,28.054306,0,"residential",,,,,,,,,,
5384663748,4544597798,27.738074,0,"residential",,,,,,,,,,
4544597798,5384663748,27.738074,0,"residential",,,,,,,,,,
3292356504,1381355729,92.334734,0,"residential",,,,,,,,,,
1381355729,3292356504,92.334734,0,"residential",,,,,,,,,,
4544597800,1381355684,117.24854500000001,0,"service",,,,,,,"alley",,,
1381355684,4544597800,117.248545,0,"service",,,,,,,"alley",,,
3292356503,4544597802,94.697365,0,"service",,,,,,,"alley",,,
4544597802,3292356503,94.697365,0,"service",,,,,,,"alley",,,
4544597802,4544597803,29.352807,0,"service",,,,,,,"alley",,,
4544597803,4544597802,29.352807,0,"service",,,,,,,"alley",,,
4771458951,4771458948,111.31542099999999,0,"residential",,,,,,,,,,
4771458948,4771458951,111.31542099999999,0,"residential",,,,,,,,,,
3176773523,309405408,63.057557,1,"trunk",,,,,,,,,,
5314272429,5314272431,82.01351600000001,0,"residential",,,,,,,,,,
5314272431,5314272429,82.01351600000001,0,"residential",,,,,,,,,,
5314272432,5314272434,25.282214,0,"residential",,,,,,,,,,
5314272434,5314272432,25.282214,0,"residential",,,,,,,,,,
5314272434,5314272433,21.535772,0,"residential",,,,,,,,,,
5314272433,5314272434,21.535772,0,"residential",,,,,,,,,,
5314272434,5314272435,101.123266,0,"residential",,,,,,,,,,
5314272435,5314272434,101.123266,0,"residential",,,,,,,,,,
5314272444,5314272446,66.959953,0,"residential",,,,,,,,,,
5314272446,5314272444,66.959953,0,"residential",,,,,,,,,,
5314272451,5314272449,66.312797,0,"residential",,,,,,,,,,
5384663730,5384663731,59.859249,0,"residential",,,,,,,,,,
5384663731,5384663730,59.859249,0,"residential",,,,,,,,,,
5384663732,5384663733,59.932806,0,"residential",,,,,,,,,,
5384663733,5384663732,59.932806,0,"residential",,,,,,,,,,
5384663734,5384663735,60.315428,0,"residential",,,,,,,,,,
5384663735,5384663734,60.315428,0,"residential",,,,,,,,,,
5384663736,5384663737,70.236267,0,"residential",,,,,,,,,,
5384663737,5384663736,70.236267,0,"residential",,,,,,,,,,
5384663747,5384663748,58.452135,0,"residential",,,,,,,,,,
5384663748,5384663747,58.452135,0,"residential",,,,,,,,,,
5384663770,5384681741,69.230721,0,"residential",,,,,,,,,,
5384681741,5384663770,69.230721,0,"residential",,,,,,,,,,
5384681741,4544597797,8.247376,0,"residential",,,,,,,,,,
4544597797,5384681741,8.247376,0,"residential",,,,,,,,,,
5384663775,5384663776,28.403995,0,"residential",,,,,,,,,,
5384663776,5384663775,28.403995,0,"residential",,,,,,,,,,
5384663776,5384663777,91.693028,0,"residential",,,,,,,,,,
5384663777,5384663776,91.693028,0,"residential",,,,,,,,,,
5384663777,5384663774,28.821716,0,"residential",,,,,,,,,,
5384663774,5384663777,28.821716,0,"residential",,,,,,,,,,
5384663776,5384663777,38.224214,0,"residential",,,,,,,,,,
5384663777,5384663776,38.224214,0,"residential",,,,,,,,,,
5384681736,5384681737,59.071034,0,"residential",,,,,,,,,,
5384681737,5384681736,59.071034,0,"residential",,,,,,,,,,
5384681740,5384681741,58.387553,0,"residential",,,,,,,,,,
5384681741,5384681740,58.387553,0,"residential",,,,,,,,,,
5384681746,5384681748,76.685841,0,"residential",,,,,,,,,,
5384681748,5384681746,76.685841,0,"residential",,,,,,,,,,
5384681751,5384681752,111.373326,0,"residential",,,,,,,,,,
5384681752,5384681751,111.373326,0,"residential",,,,,,,,,,
5384681759,5384681762,127.03450699999999,0,"residential",,,,,,,,,,
5384681762,5384681759,127.03450699999999,0,"residential",,,,,,,,,,
5384682179,5384682184,60.411754,0,"residential",,,,,,,,,,
5384682184,5384682179,60.411754,0,"residential",,,,,,,,,,
5384682184,5384682186,27.140846,0,"residential",,,,,,,,,,
5384682186,5384682184,27.140846,0,"residential",,,,,,,,,,
5384682186,5384682180,26.3056,0,"residential",,,,,,,,,,
5384682180,5384682186,26.3056,0,"residential",,,,,,,,,,
5384682180,5384682182,30.684584,0,"residential",,,,,,,,,,
5384682182,5384682180,30.684584,0,"residential",,,,,,,,,,
5384682182,1377319169,91.712215,0,"residential",,,,,,,,,,
1377319169,5384682182,91.712215,0,"residential",,,,,,,,,,
1389149881,5384682182,61.907737,0,"residential",,,,,,,,,,
5384682182,1389149881,61.907737,0,"residential",,,,,,,,,,
5384682183,5384944051,32.553443,0,"residential",,,,,,,,,,
5384944051,5384682183,32.553443,0,"residential",,,,,,,,,,
5384944051,5384682184,28.395482,0,"residential",,,,,,,,,,
5384682184,5384944051,28.395482,0,"residential",,,,,,,,,,
5384682185,5384682186,61.131684,0,"residential",,,,,,,,,,
5384682186,5384682185,61.131684,0,"residential",,,,,,,,,,
5384682187,5384682196,49.245642,0,"residential",,,,,,,,,,
5384682196,5384682187,49.245642,0,"residential",,,,,,,,,,
5384682196,5384682194,43.996452,0,"residential",,,,,,,,,,
5384682194,5384682196,43.996452,0,"residential",,,,,,,,,,
5384682194,5384682188,21.108511,0,"residential",,,,,,,,,,
5384682188,5384682194,21.108511,0,"residential",,,,,,,,,,
5384682189,5384682193,22.023219,0,"residential",,,,,,,,,,
5384682193,5384682189,22.023219,0,"residential",,,,,,,,,,
5384682193,5384682195,72.80323100000001,0,"residential",,,,,,,,,,
5384682195,5384682193,72.803231,0,"residential",,,,,,,,,,
5384682195,5384682192,48.561997,0,"residential",,,,,,,,,,
5384682192,5384682195,48.561997,0,"residential",,,,,,,,,,
5384682193,5384682194,51.940612,0,"residential",,,,,,,,,,
5384682194,5384682193,51.940612,0,"residential",,,,,,,,,,
5384682195,5384682196,22.177399,0,"residential",,,,,,,,,,
5384682196,5384682195,22.177399,0,"residential",,,,,,,,,,
5384682213,5384682216,100.113511,0,"residential",,,,,,,,,,
5384682216,5384682213,100.11351099999999,0,"residential",,,,,,,,,,
5384682221,5384682224,106.560332,0,"residential",,,,,,,,,,
5384682226,5384682231,25.19509,0,"residential",,,,,,,,,,
5384682231,5384682226,25.19509,0,"residential",,,,,,,,,,
5384682231,1377319136,73.30945,0,"residential",,,,,,,,,,
1377319136,5384682231,73.30945,0,"residential",,,,,,,,,,
1377319136,5384682228,66.505613,0,"residential",,,,,,,,,,
5384682228,1377319136,66.505613,0,"residential",,,,,,,,,,
5384682229,5384682230,66.439241,0,"residential",,,,,,,,,,
5384682230,5384682229,66.439241,0,"residential",,,,,,,,,,
5384682230,5384682231,51.783001,0,"residential",,,,,,,,,,
5384682231,5384682230,51.783001,0,"residential",,,,,,,,,,
5384942994,5384942997,92.67057799999999,0,"residential",,,,,,,,,,
5384942997,5384942994,92.67057799999999,0,"residential",,,,,,,,,,
5384943734,5384943735,98.247571,0,"residential",,,,,,,,,,
5384943735,5384943734,98.247571,0,"residential",,,,,,,,,,
5384943741,5384943744,125.402817,0,"residential",,,,,,,,,,
5384943744,5384943741,125.402817,0,"residential",,,,,,,,,,
5384943775,5384943776,63.940959,0,"residential",,,,,,,,,,
5384943776,5384943775,63.940959,0,"residential",,,,,,,,,,
5384943777,5384943778,48.593078,0,"residential",,,,,,,,,,
5384943778,5384943777,48.593078,0,"residential",,,,,,,,,,
5384943779,5384943781,74.593301,0,"residential",,,,,,,,,,
5384943781,5384943779,74.593301,0,"residential",,,,,,,,,,
5384943782,5384943783,52.592757,0,"residential",,,,,,,,,,
5384943783,5384943782,52.592757,0,"residential",,,,,,,,,,
5384943783,2645912386,43.09643,0,"residential",,,,,,,,,,
2645912386,5384943783,43.09643,0,"residential",,,,,,,,,,
5384943783,5384943784,122.753813,0,"residential",,,,,,,,,,
5384943784,5384943783,122.753813,0,"residential",,,,,,,,,,
5384943786,5384943789,165.349106,0,"residential",,,,,,,,,,
5384943789,5384943786,165.349106,0,"residential",,,,,,,,,,
5384943792,5384943793,70.352019,0,"residential",,,,,,,,,,
5384943793,5384943792,70.352019,0,"residential",,,,,,,,,,
5384943804,5384943807,106.618921,0,"residential",,,,,,,,,,
5384943807,5384943804,106.618921,0,"residential",,,,,,,,,,
5384943824,5384943827,109.735267,0,"residential",,,,,,,,,,
5384943827,5384943824,109.735267,0,"residential",,,,,,,,,,
5384943906,5384943909,102.82935599999999,0,"residential",,,,,,,,,,
5384943909,5384943906,102.82935599999999,0,"residential",,,,,,,,,,
5384943910,5384943911,114.059903,0,"residential",,,,,,,,,,
5384943911,5384943910,114.059903,0,"residential",,,,,,,,,,
5384943916,5384943917,46.844154,0,"residential",,,,,,,,,,
5384943917,5384943916,46.844154,0,"residential",,,,,,,,,,
5384944042,5384944043,45.668935,0,"residential",,,,,,,,,,
5384944043,5384944042,45.668935,0,"residential",,,,,,,,,,
5384944049,5384944050,49.676326,0,"residential",,,,,,,,,,
5384944050,5384944049,49.676326,0,"residential",,,,,,,,,,
5384944051,5384944052,59.303507,0,"residential",,,,,,,,,,
5384944052,5384944051,59.303507,0,"residential",,,,,,,,,,
5384944055,5384944056,56.361279,0,"residential",,,,,,,,,,
5384944056,5384944055,56.361279,0,"residential",,,,,,,,,,
5384944132,5384944132,65.571695,0,"residential",,,,,,,,,,
5384944132,5384944132,65.571695,0,"residential",,,,,,,,,,
5384944144,5384944147,126.281455,0,"residential",,,,,,,,,,
5384944147,5384944144,126.281455,0,"residential",,,,,,,,,,
5384944153,5384944148,92.513435,0,"residential",,,,,,,,,,
5384956130,4544597803,34.418765,0,"residential",,,,,,,,,,
4544597803,5384956130,34.418765,0,"residential",,,,,,,,,,
4544597803,1381355655,76.629123,0,"residential",,,,,,,,,,
1381355655,4544597803,76.629123,0,"residential",,,,,,,,,,
5384956133,5384956135,51.935497999999995,0,"residential",,,,,,,,,,
5384956135,5384956133,51.935497999999995,0,"residential",,,,,,,,,,
5384956133,5384956136,76.08005,0,"residential",,,,,,,,,,
5384956136,5384956133,76.08005,0,"residential",,,,,,,,,,
5384956142,5384956143,51.306869,0,"residential",,,,,,,,,,
5384956143,5384956142,51.306869,0,"residential",,,,,,,,,,
5384956143,1381355671,33.751584,0,"residential",,,,,,,,,,
1381355671,5384956143,33.751584,0,"residential",,,,,,,,,,
5384956143,5384956145,29.090427,0,"residential",,,,,,,,,,
5384956145,5384956143,29.090427,0,"residential",,,,,,,,,,
5384956145,5384956146,53.847678,0,"residential",,,,,,,,,,
5384956146,5384956145,53.847678,0,"residential",,,,,,,,,,
5385124088,5385124085,95.133112,0,"residential",,,,,,,,,,
1381382421,5631438725,131.851334,0,"unclassified",,,,,,,,,,
5631438725,1381382421,131.851334,0,"unclassified",,,,,,,,,,
5631438726,800034027,92.617665,0,"unclassified",,,,,,,,,,
800034027,5631438726,92.617665,0,"unclassified",,,,,,,,,,
2337645057,5655489387,8.776224,1,"tertiary",,,,,,,,,,
5655489387,1381382327,83.160817,0,"tertiary",,,,,,,,,,
2337645059,1381382322,39.111069,0,"tertiary",,,,,,,,,,
1381382322,5655489389,44.052763,1,"tertiary",,,,,,,,,,
5655489389,2337645091,54.72929,0,"tertiary",,,,,,,,,,
2337645091,2337645057,1034.651723,0,"tertiary",,,,,,,,,,
5655470571,5655470570,15.445873,0,"unclassified",,,,,,,,,,
800027805,1381382277,51.157438000000006,0,"unclassified",,,,,,,,,,
1381382277,800027805,51.157438,0,"unclassified",,,,,,,,,,
1381382277,800034026,100.951744,0,"unclassified",,,,,,,,,,
800034026,1381382277,100.95174399999999,0,"unclassified",,,,,,,,,,
800034026,800034027,49.663372,0,"unclassified",,,,,,,,,,
800034027,800034026,49.663372,0,"unclassified",,,,,,,,,,
800034027,1381376737,26.192496,0,"unclassified",,,,,,,,,,
1381376737,800034027,26.192496,0,"unclassified",,,,,,,,,,
1381376737,2337701112,10.606607,0,"unclassified",,,,,,,,,,
2337701112,1381376737,10.606607,0,"unclassified",,,,,,,,,,
2337701112,2645041243,84.136104,0,"unclassified",,,,,,,,,,
2645041243,2337701112,84.136104,0,"unclassified",,,,,,,,,,
2645041243,800034031,26.115417,0,"unclassified",,,,,,,,,,
800034031,2645041243,26.115417,0,"unclassified",,,,,,,,,,
800034031,2645041245,53.773287,0,"unclassified",,,,,,,,,,
2645041245,800034031,53.773287,0,"unclassified",,,,,,,,,,
2645041245,2645041246,61.818548,0,"unclassified",,,,,,,,,,
2645041246,2645041245,61.818548,0,"unclassified",,,,,,,,,,
2645041246,1381382275,20.885267,0,"unclassified",,,,,,,,,,
1381382275,2645041246,20.885267,0,"unclassified",,,,,,,,,,
1381382275,800034038,23.569112,0,"unclassified",,,,,,,,,,
800034038,1381382275,23.569112,0,"unclassified",,,,,,,,,,
5666810274,5666810275,7.298744,0,"unclassified",,,,"yes",,,,,,
5666810275,5666810274,7.298744,0,"unclassified",,,,"yes",,,,,,
309414052,309405306,124.611478,0,"unclassified",,,,,,,,,,
309414039,309414052,78.718659,1,"primary",,"1",,,,,,,,
309414052,309414039,78.718659,0,"primary",,"1",,,,,,,,
309414052,1377285525,86.221053,0,"tertiary",,,,,,,,,,
